house_area,house_floor,house_price,house_region,house_type,region_name
61.37,中楼层 (共21层),7007.0,五华·高新,2室1厅1卫,西城时代
121.09,高楼层 (共15层),10901.0,西山·大商汇,3室2厅2卫,华都花园A区
106.0,中楼层 (共34层),12736.0,官渡·方旺,3室2厅2卫,中南碧桂园樾府
86.98,低楼层 (共28层),10923.0,呈贡·呈贡,3室1厅1卫,华飞名盛世界
132.8,高楼层 (共42层),8660.0,盘龙·世博,3室2厅2卫,溪畔丽景
86.0,高楼层 (共7层),9419.0,官渡·经开区,2室1厅1卫,云大知城二期
110.0,中楼层 (共14层),5837.0,官渡·空港,3室2厅2卫,长水航城
135.24,低楼层 (共30层),9983.0,西山·大商汇,3室2厅2卫,广福城怡福园
64.34,高楼层 (共6层),9171.0,官渡·吴井,1室1厅1卫,福景花园
113.62,高楼层 (共44层),12498.0,盘龙·白云,3室2厅2卫,金尚俊园
45.0,高楼层 (共34层),10445.0,五华·红云,2室1厅1卫,天骄北麓
97.73,低楼层 (共40层),10847.0,西山·大商汇,3室2厅1卫,新希望希望汇
68.4,低楼层 (共28层),12135.0,官渡·方旺,3室2厅2卫,春明景和
110.07,中楼层 (共32层),14991.0,盘龙·红云,3室1厅2卫,德润朗悦湾
91.0,高楼层 (共32层),11209.0,五华·高新,3室1厅2卫,鑫金花园(昌源北路)
169.0,中楼层 (共6层),15267.0,呈贡·呈贡,4室2厅2卫,白龙潭俊园淏园
86.0,高楼层 (共34层),8140.0,五华·泛亚,2室1厅1卫,春城慧谷二期
86.47,中楼层 (共18层),9946.0,官渡·巫家坝,2室2厅1卫,别样幸福城4号地块
238.0,低楼层 (共33层),12185.0,呈贡·呈贡,5室2厅3卫,七彩云南第壹城
85.0,高楼层 (共31层),10000.0,盘龙·昆明湖公园,3室2厅1卫,华润中央公园
122.48,中楼层 (共32层),10288.0,盘龙·昆明湖公园,3室2厅2卫,昆明湖七里香
108.0,高楼层 (共28层),13038.0,官渡·世纪城,3室2厅2卫,红星天铂北区
25.77,中楼层 (共21层),5821.0,五华·红云,1室1厅1卫,中海云著
98.54,中楼层 (共32层),11772.0,五华·高新,3室2厅2卫,招商雍和府
80.0,低楼层 (共27层),7500.0,呈贡·呈贡,2室2厅1卫,雨花国际
126.94,低楼层 (共27层),8666.0,呈贡·呈贡,3室2厅2卫,华飞名盛世界
37.47,高楼层 (共35层),11209.0,盘龙·白云,1室1厅1卫,广基锦悦四季
108.0,高楼层 (共6层),12130.0,官渡·新亚洲,3室2厅1卫,新亚洲体育城水晶堡
86.55,中楼层 (共17层),9821.0,官渡·金马,2室2厅1卫,东骧神骏
74.83,低楼层 (共6层),9328.0,西山·棕树营,3室2厅1卫,棕树营小区丹阳里
89.0,高楼层 (共34层),17416.0,五华·虹山,3室1厅1卫,万科学府
120.0,中楼层 (共34层),9834.0,呈贡·呈贡,3室2厅2卫,绿地东海岸
180.0,高楼层 (共7层),18223.0,五华·虹山,4室2厅1卫,文华苑
59.47,中楼层 (共34层),6727.0,安宁·太平新城,2室1厅1卫,俊发玉龙湾
85.91,中楼层 (共18层),10127.0,五华·虹山,2室1厅1卫,新飞林人造板住宅小区
139.11,中楼层 (共7层),23004.0,官渡·滇池半岛,4室2厅2卫,滇池俊府
120.0,中楼层 (共30层),14167.0,五华·泛亚,3室1厅2卫,上悦天地云海苑
96.27,高楼层 (共32层),11427.0,五华·红云,3室2厅1卫,新时代广场
39.1,中楼层 (共7层),9719.0,五华·虹山,1室1厅1卫,乐酷公寓
118.0,低楼层 (共27层),19492.0,官渡·滇池半岛,3室2厅2卫,万科翡翠滨江
59.6,高楼层 (共7层),7551.0,五华·虹山,2室1厅1卫,苏家塘小区
81.0,中楼层 (共23层),8642.0,五华·顺城,2室1厅1卫,傲城
103.0,高楼层 (共7层),11166.0,五华·虹山,4室2厅2卫,苏家塘小区
88.88,高楼层 (共32层),13502.0,五华·泛亚,3室2厅1卫,上悦天地云归苑
76.0,中楼层 (共7层),9474.0,五华·虹山,3室2厅1卫,云南政法干部学校教工宿舍
52.0,高楼层 (共21层),13462.0,盘龙·白云,1室1厅1卫,丽水天锦现代公寓
115.0,高楼层 (共19层),11261.0,西山·大商汇,3室2厅1卫,筑友双河湾行知苑
113.05,高楼层 (共34层),18576.0,盘龙·昆明湖公园,3室1厅2卫,万科金域水岸
131.07,高楼层 (共40层),16404.0,西山·云纺,3室2厅2卫,隆盛府
114.86,低楼层 (共41层),13060.0,官渡·巫家坝,3室2厅2卫,龙湖天璞
153.85,高楼层 (共33层),17875.0,盘龙·白云,3室2厅2卫,昆明广场
118.35,中楼层 (共34层),7605.0,五华·红云,4室2厅2卫,天骄北麓
108.0,高楼层 (共20层),11112.0,官渡·滇池半岛,3室1厅2卫,北大资源颐和1898
114.4,低楼层 (共40层),10490.0,呈贡·呈贡,3室2厅2卫,吾悦首府
50.0,低楼层 (共34层),14000.0,西山·红星,1室1厅1卫,红星紫郡
32.0,低楼层 (共6层),15000.0,盘龙·白塔,1室1厅1卫,白塔路201号院
47.5,低楼层 (共6层),14527.0,盘龙·白塔,2室1厅1卫,白塔路201号院
120.16,低楼层 (共44层),10403.0,盘龙·司家营,3室2厅2卫,俊发城玉兰苑
154.0,低楼层 (共6层),35715.0,官渡·滇池半岛,4室2厅2卫,海东俊园
74.01,中楼层 (共7层),10810.0,盘龙·世博,2室2厅1卫,云山小区
380.95,高楼层 (共31层),18376.0,官渡·滇池半岛,6室3厅3卫,山海湾
120.0,中楼层 (共27层),14584.0,官渡·滇池半岛,3室2厅2卫,万科翡翠滨江
127.0,中楼层 (共34层),12205.0,盘龙·北辰,4室2厅2卫,京江欣翠
103.0,中楼层 (共8层),11457.0,官渡·滇池半岛,3室2厅2卫,艺术家园区D区
127.0,低楼层 (共34层),11890.0,盘龙·北辰,4室2厅2卫,京江欣翠
143.5,高楼层 (共20层),16028.0,西山·大商汇,4室2厅2卫,筑友双河湾文瀚苑
89.96,高楼层 (共40层),11117.0,西山·大商汇,3室2厅1卫,新希望希望汇
176.0,高楼层 (共18层),10228.0,盘龙·北部客运站,4室2厅2卫,中建龙熙壹号
77.13,低楼层 (共48层),9595.0,官渡·国贸,2室2厅1卫,融城春晓
144.0,中楼层 (共8层),11945.0,呈贡·经开区,4室2厅2卫,经投湖山望
105.0,高楼层 (共15层),15239.0,五华·泛亚,3室2厅2卫,万科城阅峰上
120.28,高楼层 (共5层),14300.0,西山·红星,3室2厅3卫,颐庆园
243.75,低楼层 (共11层),19077.0,官渡·滇池半岛,5室2厅3卫,招商海公馆
216.19,高楼层 (共5层),6476.0,安宁·太平新城,5室2厅3卫,昆明恒大昆海湖
115.52,中楼层 (共15层),15582.0,西山·大商汇,3室2厅2卫,同德锦江嘉园
87.4,高楼层 (共7层),8124.0,五华·丰宁,4室1厅2卫,春晖小区一期
86.57,中楼层 (共6层),16288.0,西山·大商汇,2室2厅1卫,佳湖花园
107.0,高楼层 (共38层),14486.0,盘龙·白云,3室2厅1卫,滨江俊园
88.88,低楼层 (共32层),13502.0,五华·泛亚,3室2厅1卫,上悦天地云归苑
105.0,中楼层 (共27层),15048.0,官渡·方旺,3室2厅2卫,保利城
138.0,高楼层 (共15层),16667.0,西山·南亚,4室1厅2卫,盛高大城
85.78,低楼层 (共33层),18420.0,盘龙·白云,2室2厅1卫,昆明广场B区
136.98,中楼层 (共26层),12411.0,官渡·滇池半岛,4室1厅2卫,昆明恒大玖珑湾
104.0,中楼层 (共34层),10481.0,官渡·新螺蛳湾,3室2厅2卫,万科公园里
55.62,低楼层 (共6层),6617.0,官渡·方旺,3室2厅1卫,云南建投第二水利水电建设有限公司大石坝生活区
160.0,低楼层 (共12层),10625.0,西山·度假区,4室2厅2卫,西南海O区
161.17,中楼层 (共32层),11169.0,官渡·凉亭,4室2厅2卫,米兰春天
37.0,中楼层 (共15层),5946.0,官渡·巫家坝,1室0厅1卫,馨逸雅筑小区
63.0,中楼层 (共7层),11080.0,西山·西苑,3室1厅1卫,新发小区
85.0,高楼层 (共42层),12353.0,五华·红云,3室2厅1卫,中海龙泉公馆
127.56,中楼层 (共9层),9094.0,晋宁·晋宁,3室2厅2卫,七彩云南古滇名城
121.36,中楼层 (共7层),10300.0,五华·红云,3室2厅2卫,美伦花乡
169.0,高楼层 (共6层),15681.0,呈贡·呈贡,4室2厅2卫,白龙潭俊园淏园
345.0,低楼层 (共3层),6377.0,安宁·太平新城,5室3厅4卫,奥林匹克记者村
107.68,中楼层 (共33层),11609.0,盘龙·昆明湖公园,3室2厅2卫,山水润城雅园
61.39,低楼层 (共7层),12706.0,五华·翠湖,2室1厅1卫,江滨西路3号
145.0,高楼层 (共12层),17242.0,西山·度假区,4室2厅2卫,万科银海泊岸汐望
101.84,中楼层 (共36层),20081.0,官渡·菊花,3室2厅1卫,华润中心悦府
122.0,低楼层 (共37层),13935.0,官渡·巫家坝,3室2厅2卫,保利堂悦
90.0,中楼层 (共45层),13112.0,五华·北教场,3室2厅1卫,碧桂园龙腾世家
120.0,低楼层 (共33层),14167.0,盘龙·司家营,3室2厅2卫,碧桂园北城映象
139.0,中楼层 (共28层),20144.0,官渡·巫家坝,3室2厅2卫,中交金地中央公园
97.0,低楼层 (共32层),13403.0,西山·大商汇,3室2厅1卫,新希望观澜汇
98.84,低楼层 (共27层),8701.0,呈贡·呈贡,3室2厅2卫,绿地滇池国际健康城长滩
73.6,低楼层 (共28层),5164.0,安宁·太平新城,2室2厅1卫,山水融城
29.0,高楼层 (共6层),10518.0,五华·翠湖,2室1厅2卫,鼓楼路87号
162.32,高楼层 (共12层),15094.0,官渡·世纪城,4室2厅2卫,樱花语阳光里
142.85,高楼层 (共8层),25202.0,西山·度假区,4室2厅2卫,龙湖山海原著
120.0,高楼层 (共18层),11667.0,五华·昆八中,3室1厅2卫,碧桂园半山龙庭
142.85,高楼层 (共8层),25202.0,西山·度假区,4室2厅2卫,龙湖山海原著
89.67,低楼层 (共32层),8365.0,盘龙·世博,2室1厅1卫,中梁首府
110.34,高楼层 (共29层),12689.0,官渡·新亚洲,4室2厅2卫,河畔俊园
81.33,高楼层 (共40层),11435.0,西山·大商汇,3室2厅1卫,新希望希望汇
89.9,高楼层 (共34层),8121.0,五华·高新,2室2厅1卫,春城慧谷一期B区
124.96,低楼层 (共33层),7443.0,官渡·经开区,3室2厅2卫,耀兴枫丹白露
74.44,低楼层 (共30层),11150.0,西山·南亚,2室2厅1卫,润城
89.57,高楼层 (共33层),15854.0,西山·西山万达,3室2厅1卫,金地星月
118.59,低楼层 (共27层),16022.0,官渡·滇池半岛,3室2厅2卫,万科翡翠滨江二期
151.0,高楼层 (共7层),11259.0,盘龙·北辰,4室2厅2卫,金泉小区
112.35,高楼层 (共34层),10681.0,盘龙·北辰,3室1厅2卫,天怡峰景
89.28,低楼层 (共34层),13441.0,西山·红星,2室1厅1卫,红星紫郡
82.47,高楼层 (共31层),13096.0,五华·北教场,2室2厅1卫,实力壹方城
139.35,高楼层 (共33层),7894.0,盘龙·昆明湖公园,4室2厅2卫,天宇澜山
128.0,中楼层 (共11层),10000.0,官渡·经开区,3室2厅2卫,东泰花园一区
67.0,高楼层 (共27层),4627.0,官渡·空港,2室1厅1卫,领秀知识城
133.91,高楼层 (共31层),8588.0,官渡·凉亭,3室2厅2卫,米兰春天
93.71,高楼层 (共27层),12272.0,五华·泛亚,3室2厅1卫,绿地香树花城C区
53.39,中楼层 (共6层),13112.0,五华·虹山,2室2厅1卫,大连山
135.0,低楼层 (共12层),16297.0,西山·度假区,4室2厅2卫,万科银海泊岸汐望
105.0,中楼层 (共30层),16000.0,官渡·巫家坝,3室2厅2卫,万科翡翠
97.0,高楼层 (共34层),16392.0,西山·西山万达,3室2厅1卫,金地九樾
135.0,中楼层 (共12层),18519.0,西山·度假区,4室2厅2卫,万科银海泊岸汐望
41.62,中楼层 (共7层),15858.0,官渡·吴井,2室1厅2卫,美树星城
115.58,中楼层 (共41层),16439.0,官渡·巫家坝,3室2厅2卫,龙湖天璞
89.58,低楼层 (共33层),11722.0,盘龙·金沙,3室2厅1卫,瀚林澜山
84.25,低楼层 (共33层),11395.0,官渡·巫家坝,2室1厅1卫,金科阳光里
140.06,中楼层 (共8层),23919.0,西山·度假区,4室1厅2卫,公园1903蒙塔溪
175.0,低楼层 (共6层),27029.0,官渡·滇池半岛,4室2厅2卫,滇池俊府
125.0,中楼层 (共13层),12960.0,西山·大商汇,3室2厅2卫,华都花园B区
75.28,高楼层 (共6层),10176.0,五华·黑林铺,2室2厅1卫,康宏小区
88.78,低楼层 (共32层),13517.0,盘龙·白云,3室2厅1卫,云铜时代之窗
308.0,中楼层 (共7层),53572.0,西山·度假区,5室2厅5卫,华夏四季A2熙棠苑
76.51,低楼层 (共33层),12809.0,西山·红星,2室1厅1卫,佳兆业壹号公馆
81.1,高楼层 (共41层),12701.0,五华·二环北,2室1厅1卫,中产花香四季
224.87,高楼层 (共33层),10229.0,盘龙·白云,5室2厅3卫,金尚俊园二期
141.68,高楼层 (共24层),10729.0,五华·昆八中,3室2厅3卫,春之城
124.0,低楼层 (共34层),13307.0,五华·红云,3室2厅1卫,国福现代城蔷薇苑
36.0,高楼层 (共17层),7445.0,西山·船房,1室1厅1卫,可乐公寓
122.29,中楼层 (共5层),14311.0,官渡·新亚洲,4室1厅2卫,星汇园
93.23,中楼层 (共7层),9010.0,五华·丰宁,3室1厅1卫,春晖小区一期
122.0,高楼层 (共20层),11722.0,西山·大商汇,4室2厅2卫,筑友双河湾行知苑
119.0,高楼层 (共33层),13026.0,官渡·巫家坝,3室2厅2卫,金科阳光里
93.74,中楼层 (共7层),8748.0,盘龙·金沙,3室2厅1卫,金沙小区
77.0,中楼层 (共18层),12988.0,盘龙·世博,2室2厅1卫,凯茵佳园
208.39,高楼层 (共16层),9598.0,官渡·新亚洲,5室2厅3卫,星汇园
127.0,中楼层 (共23层),14174.0,西山·草海,3室2厅2卫,昆明融创文旅城花语海南区
84.13,高楼层 (共6层),10223.0,五华·丰宁,3室2厅1卫,云南财经大学西区
72.0,低楼层 (共26层),16667.0,西山·书林,2室2厅1卫,省人大住宅小区
143.0,高楼层 (共12层),16714.0,西山·度假区,4室2厅2卫,万科银海泊岸观澜
132.0,高楼层 (共30层),8940.0,盘龙·北辰,4室2厅2卫,天怡峰景
93.95,高楼层 (共43层),10964.0,五华·红云,3室2厅1卫,中海锦苑
166.89,低楼层 (共17层),14381.0,五华·丰宁,5室2厅2卫,创意英国维多利亚花园
104.56,高楼层 (共16层),10521.0,官渡·新亚洲,3室1厅1卫,新亚洲体育城水木清华
105.0,高楼层 (共34层),11905.0,盘龙·北辰,3室2厅2卫,京江金翠
84.99,高楼层 (共24层),8001.0,官渡·空港,3室2厅1卫,东原启城
105.0,高楼层 (共34层),11905.0,盘龙·北辰,3室2厅2卫,京江金翠
128.3,低楼层 (共34层),17148.0,五华·虹山,3室2厅2卫,万科学府
198.86,中楼层 (共30层),21624.0,官渡·巫家坝,3室2厅3卫,中国铁建西派国樾
133.0,低楼层 (共44层),10376.0,五华·北教场,4室2厅2卫,碧桂园龙腾世家
132.0,低楼层 (共7层),12122.0,盘龙·北辰,5室2厅2卫,景江花园
76.0,中楼层 (共34层),5264.0,安宁·安宁老城,1室1厅1卫,东湖第一城
105.68,低楼层 (共33层),9936.0,官渡·世纪城,2室1厅1卫,云青花园A2区
123.0,低楼层 (共7层),12114.0,西山·大商汇,3室2厅2卫,青青小镇
68.01,高楼层 (共17层),8382.0,官渡·新亚洲,2室2厅1卫,子君欣景花园永泰园
89.0,低楼层 (共32层),10338.0,盘龙·世博,3室1厅1卫,云南映象城市公园广场
111.29,低楼层 (共30层),13479.0,西山·南亚,3室2厅2卫,昆明恒大云报华府
92.0,低楼层 (共45层),15000.0,五华·北教场,2室2厅1卫,碧桂园龙腾世家
100.0,低楼层 (共7层),10300.0,五华·虹山,3室2厅1卫,景秀山庄
133.95,中楼层 (共33层),13065.0,五华·丰宁,3室2厅2卫,金泰国际名门
168.72,高楼层 (共33层),8535.0,呈贡·呈贡,4室3厅2卫,招商翰林大观
52.12,中楼层 (共5层),14371.0,五华·虹山,3室2厅2卫,大连山
88.9,高楼层 (共33层),11137.0,官渡·新亚洲,3室2厅1卫,万科魅力之城
168.72,高楼层 (共33层),8476.0,呈贡·呈贡,4室2厅2卫,招商翰林大观
122.0,高楼层 (共11层),6148.0,安宁·太平新城,4室2厅2卫,万辉星城蓝山郡
127.43,高楼层 (共7层),10359.0,五华·昆八中,3室2厅2卫,云大小区
118.51,低楼层 (共16层),8185.0,官渡·新螺蛳湾,3室2厅2卫,盛泰·公园盛世
85.58,低楼层 (共22层),13438.0,五华·丰宁,3室2厅1卫,英茂华府
186.08,低楼层 (共30层),18004.0,五华·泛亚,5室2厅4卫,新希望白麓城馨璟苑
116.22,高楼层 (共43层),15316.0,盘龙·司家营,3室2厅2卫,碧桂园北城映象
65.4,中楼层 (共17层),8410.0,官渡·新亚洲,2室1厅1卫,子君欣景花园永泰园
77.0,高楼层 (共31层),9871.0,盘龙·北辰,2室1厅1卫,天怡峰景
70.21,高楼层 (共29层),10825.0,西山·大商汇,2室2厅1卫,广福城沁福园
107.4,低楼层 (共44层),9591.0,五华·黑林铺,3室2厅1卫,经典明苑
141.56,低楼层 (共34层),11727.0,五华·红云,4室1厅2卫,绿城春江明月
126.74,低楼层 (共6层),13019.0,官渡·巫家坝,3室2厅2卫,邦盛水映长岛
113.0,中楼层 (共6层),10620.0,官渡·巫家坝,3室2厅2卫,玫瑰湾小区
107.0,中楼层 (共32层),11870.0,官渡·新螺蛳湾,3室2厅1卫,俊发彩云城星湾
170.81,高楼层 (共5层),12880.0,盘龙·红云,5室2厅3卫,实力郡城
93.7,中楼层 (共35层),13875.0,盘龙·世博,3室2厅1卫,保利玺樾樾公馆
80.31,低楼层 (共7层),8717.0,五华·丰宁,2室1厅1卫,春晖小区春都里西院
149.48,低楼层 (共3层),11039.0,安宁·太平新城,4室3厅3卫,万辉星城紫鸢堡
47.76,低楼层 (共33层),8794.0,官渡·世纪城,1室1厅1卫,海伦国际洛林区
89.0,高楼层 (共25层),14158.0,官渡·世纪城,3室2厅1卫,红星天铂北区
130.64,低楼层 (共27层),15922.0,官渡·滇池半岛,4室2厅2卫,万科500里
79.45,低楼层 (共33层),15104.0,五华·红云,2室2厅1卫,绿城春江明月
156.03,中楼层 (共11层),22945.0,西山·南亚,4室2厅2卫,金兰小区
86.49,低楼层 (共6层),20234.0,西山·度假区,5室1厅2卫,滇池卫城锦尚
84.4,高楼层 (共43层),11256.0,盘龙·世博,2室1厅1卫,俊发盛唐城F区
128.0,低楼层 (共33层),17188.0,五华·昆八中,3室2厅2卫,美的云璟
93.94,高楼层 (共36层),14904.0,官渡·滇池半岛,4室2厅2卫,昆明恒大城
50.4,低楼层 (共6层),14683.0,西山·书林,2室2厅1卫,丹霞苑
104.0,低楼层 (共33层),10000.0,盘龙·白塔,1室1厅1卫,达阵广场
53.58,中楼层 (共7层),9332.0,五华·翠湖,2室1厅1卫,一二一大街55号
105.0,中楼层 (共10层),14058.0,五华·红云,3室2厅2卫,碧桂园御龙半山
75.0,低楼层 (共28层),13200.0,官渡·滇池半岛,2室2厅1卫,万科翡翠滨江一期
144.0,高楼层 (共12层),21250.0,西山·度假区,4室2厅2卫,万科银海泊岸观澜
142.88,低楼层 (共21层),19597.0,官渡·巫家坝,3室2厅2卫,中国铁建西派国樾
40.58,高楼层 (共6层),10597.0,五华·翠湖,1室2厅1卫,东风西路60号
44.9,高楼层 (共34层),9577.0,五华·红云,2室2厅1卫,天骄北麓
170.0,中楼层 (共11层),12942.0,官渡·巫家坝,4室2厅2卫,碧水蓝天
84.64,中楼层 (共33层),14769.0,官渡·滇池半岛,3室1厅1卫,山海湾
74.0,低楼层 (共33层),17568.0,盘龙·白云,2室1厅2卫,滨江俊园一期
143.0,低楼层 (共24层),18742.0,官渡·巫家坝,3室2厅2卫,金茂广场
163.7,高楼层 (共31层),10691.0,五华·红云,4室2厅2卫,和谐世纪
82.0,高楼层 (共34层),11952.0,盘龙·北辰,2室2厅1卫,京江欣翠
74.45,高楼层 (共31层),12761.0,西山·大商汇,2室1厅1卫,新希望希望汇
178.24,中楼层 (共29层),14588.0,官渡·新亚洲,5室2厅3卫,河畔俊园
50.31,高楼层 (共4层),8150.0,官渡·昆船,2室2厅1卫,昆明牛街庄住宅小区七组团
120.77,低楼层 (共32层),13911.0,官渡·滇池半岛,3室2厅2卫,万科翡翠滨江一期
118.0,低楼层 (共18层),13984.0,盘龙·世博,3室1厅2卫,碧桂园KCC云南映象
135.0,低楼层 (共12层),17038.0,西山·度假区,4室2厅2卫,万科银海泊岸汐望
169.0,高楼层 (共6层),11539.0,呈贡·呈贡,4室2厅2卫,滇池星城星茴湾
108.51,高楼层 (共8层),9216.0,西山·西苑,3室2厅1卫,亘苑
137.0,高楼层 (共30层),14745.0,官渡·巫家坝,4室2厅2卫,保利天际
119.0,低楼层 (共33层),14286.0,官渡·巫家坝,3室2厅2卫,万科公园城市
165.89,中楼层 (共6层),11755.0,盘龙·东白沙河,4室2厅3卫,万科白沙润园
84.0,中楼层 (共24层),7739.0,呈贡·经开区,2室1厅1卫,建工新城
90.65,高楼层 (共32层),14893.0,盘龙·红云,2室1厅1卫,江东境界
183.3,中楼层 (共33层),19095.0,官渡·滇池半岛,4室1厅2卫,山海湾
98.0,中楼层 (共32层),8674.0,呈贡·呈贡,3室2厅2卫,时代俊园
88.35,高楼层 (共29层),14715.0,五华·昆八中,3室2厅1卫,万科中天北宸
138.0,低楼层 (共20层),9783.0,西山·大商汇,3室1厅2卫,广福城和福园
185.54,高楼层 (共5层),12397.0,官渡·新亚洲,5室3厅3卫,新亚洲体育城五环锋尚
233.0,高楼层 (共30层),18670.0,盘龙·昆明湖公园,4室1厅4卫,昆明湖澜庭
108.0,中楼层 (共34层),9260.0,五华·红云,3室1厅2卫,天骄北麓
94.0,中楼层 (共5层),10107.0,盘龙·北辰,3室2厅1卫,金实小区·彤实园
151.0,高楼层 (共43层),15895.0,官渡·吴井,4室2厅2卫,银杏金川
160.0,低楼层 (共27层),9375.0,官渡·滇池半岛,3室2厅2卫,北大资源颐和1898
140.76,低楼层 (共17层),9236.0,官渡·世纪城,3室2厅2卫,云青花园A2区
87.0,高楼层 (共33层),14483.0,盘龙·新迎,3室2厅1卫,瑞鼎城天玺
110.77,高楼层 (共33层),11195.0,五华·黑林铺,3室2厅2卫,经典双城
202.0,低楼层 (共26层),18317.0,盘龙·司家营,4室2厅2卫,中洲阳光
89.0,低楼层 (共34层),11798.0,官渡·新螺蛳湾,3室2厅1卫,俊发彩云城檀湾
168.69,高楼层 (共32层),14169.0,盘龙·昆明湖公园,4室2厅2卫,昆明湖湖珀
104.0,低楼层 (共40层),12020.0,呈贡·呈贡,3室2厅2卫,吾悦首府
143.0,高楼层 (共33层),18182.0,西山·大商汇,4室2厅2卫,建投朝朝暮暮
147.0,中楼层 (共32层),12722.0,盘龙·昆明湖公园,4室2厅2卫,昆明湖湖珀
64.43,中楼层 (共17层),7838.0,官渡·新亚洲,2室2厅1卫,子君欣景花园永泰园
120.0,低楼层 (共26层),13750.0,官渡·滇池半岛,3室2厅2卫,昆明恒大玖珑湾
108.75,高楼层 (共32层),11844.0,官渡·新螺蛳湾,3室2厅1卫,俊发彩云城星湾
115.0,高楼层 (共34层),10435.0,呈贡·呈贡,3室2厅2卫,时代俊园
107.0,高楼层 (共7层),9533.0,西山·船房,3室2厅1卫,船房小区D区
89.0,低楼层 (共39层),10450.0,官渡·新螺蛳湾,3室1厅1卫,俊发观云海云漫岭
218.0,高楼层 (共43层),8716.0,盘龙·世博,5室2厅4卫,誉峰峰景
86.39,中楼层 (共8层),11576.0,西山·西苑,3室1厅1卫,千禧龙庭
123.3,中楼层 (共11层),13626.0,西山·大商汇,3室2厅2卫,佳湖花园
148.53,高楼层 (共18层),12456.0,官渡·经开区,4室2厅2卫,第三城紫香园
143.38,高楼层 (共33层),17297.0,五华·泛亚,4室2厅2卫,碧桂园玺台
115.85,高楼层 (共32层),13466.0,官渡·新螺蛳湾,3室2厅2卫,俊发彩云城星湾
169.59,高楼层 (共29层),17631.0,官渡·菊花,3室2厅3卫,华润中心润府
101.97,中楼层 (共7层),9611.0,五华·昆八中,4室2厅2卫,云南省高校教工住宅小区
120.0,低楼层 (共33层),6250.0,呈贡·呈贡,3室1厅2卫,广电苑义园
135.0,中楼层 (共28层),15556.0,西山·南亚,4室2厅2卫,南亚风情第壹城星河苑
50.36,中楼层 (共7层),9135.0,官渡·昆船,2室2厅1卫,船舶小区C区
142.39,中楼层 (共28层),17207.0,盘龙·司家营,4室1厅2卫,俊发城逸璟峰
154.12,高楼层 (共33层),7722.0,官渡·经开区,4室2厅2卫,耀兴枫丹白露
143.18,中楼层 (共11层),16763.0,官渡·滇池半岛,4室2厅2卫,招商海公馆
86.4,低楼层 (共16层),8797.0,官渡·金马,2室1厅1卫,东骧神骏
57.51,高楼层 (共6层),8173.0,五华·虹山,2室2厅1卫,林钢新村34号院
101.21,低楼层 (共33层),15118.0,西山·大商汇,3室2厅1卫,恒泰滇池名门贰号院金逸嘉园
101.0,中楼层 (共33层),13862.0,西山·大商汇,3室2厅2卫,恒泰滇池名门贰号院金逸嘉园
103.0,中楼层 (共33层),6602.0,呈贡·呈贡,3室2厅2卫,蓝光天娇城
102.2,低楼层 (共12层),11546.0,西山·度假区,3室1厅1卫,西南海O区
115.89,高楼层 (共12层),20710.0,西山·度假区,3室1厅2卫,万科银海泊岸汐望
104.0,低楼层 (共27层),15289.0,官渡·滇池半岛,3室1厅2卫,万科翡翠滨江二期
43.0,高楼层 (共7层),12094.0,五华·北教场,2室2厅1卫,教场南里
264.0,中楼层 (共10层),22728.0,西山·红星,6室2厅4卫,碧桂园紫台
144.0,高楼层 (共18层),7500.0,呈贡·呈贡,4室2厅2卫,时代俊园
121.0,中楼层 (共7层),12397.0,西山·大商汇,3室2厅2卫,银德香榭丽园
77.0,高楼层 (共14层),13637.0,五华·高新,3室2厅1卫,中天花园
62.64,中楼层 (共7层),9260.0,盘龙·金沙,2室2厅1卫,金沙小区
99.0,高楼层 (共27层),11415.0,盘龙·金沙,3室2厅2卫,万科城市之光
118.9,高楼层 (共6层),7990.0,盘龙·白云,4室2厅2卫,金星小区
68.04,低楼层 (共6层),9113.0,官渡·昆船,3室2厅1卫,昆明牛街庄住宅小区三组团
166.69,中楼层 (共20层),24297.0,五华·顺城,4室2厅2卫,顺城豪庭
144.72,低楼层 (共32层),17828.0,官渡·巫家坝,4室2厅2卫,绿地巫家坝壹号
126.5,低楼层 (共6层),11858.0,官渡·巫家坝,3室2厅1卫,邦盛水映长岛
88.66,中楼层 (共8层),16355.0,西山·度假区,2室2厅1卫,西南海上
43.63,中楼层 (共7层),11919.0,官渡·国贸,2室1厅1卫,广场南巷4号
133.74,高楼层 (共33层),11216.0,西山·大商汇,3室2厅2卫,广福城怡福园
117.44,高楼层 (共44层),13539.0,盘龙·司家营,3室1厅2卫,俊发城茉莉苑
41.0,低楼层 (共37层),15122.0,盘龙·白塔,1室1厅1卫,七彩之门
91.0,高楼层 (共33层),14726.0,西山·西苑,3室1厅1卫,金地商置昆悦
167.0,低楼层 (共12层),16767.0,盘龙·北辰,4室1厅2卫,凤凰城
155.0,低楼层 (共12层),15162.0,西山·红星,4室2厅2卫,汇郦境园
136.17,中楼层 (共12层),21297.0,西山·红星,3室2厅2卫,红星国际广场檀宫
115.0,中楼层 (共7层),13566.0,官渡·吴井,3室2厅2卫,绿洲花园
85.6,中楼层 (共7层),8412.0,盘龙·白云,3室2厅1卫,麻线营小区
